ikr.p1, 0.000388
ikr.p2, 0.060653
ikr.p3, 0.000018
ikr.p4, 0.047931
ikr.p5, 0.096048
ikr.p6, 0.027623
ikr.p7, 0.007729
ikr.p8, 0.027816
ikr.p9, 0.070404964
physical_constants.T, 298.15
