ikr.p1, 6.11961222e-04
ikr.p2, 6.00945457e-02
ikr.p3, 2.95164804e-05
ikr.p4, 4.48035995e-02
ikr.p5, 9.29477393e-02
ikr.p6, 1.71121263e-02
ikr.p7, 5.81400143e-03
ikr.p8, 2.73949007e-02
ikr.p9, 4.38869029e+01
physical_constants.T, 298.15
